Daily Mean Air Temperature ,,,
Date,Value,Time Period,Climate Model
11-11-2062,9.41,2040-2069,IPSL-CM5A-LA
12-11-2062,10.52,2040-2069,IPSL-CM5A-LA
13-11-2062,12.57,2040-2069,IPSL-CM5A-LA
14-11-2062,14.8,2040-2069,IPSL-CM5A-LA
15-11-2062,8.95,2040-2069,IPSL-CM5A-LA
16-11-2062,5.5,2040-2069,IPSL-CM5A-LA
17-11-2062,3.7,2040-2069,IPSL-CM5A-LA
18-11-2062,1.68,2040-2069,IPSL-CM5A-LA
19-11-2062,1.2,2040-2069,IPSL-CM5A-LA
20-11-2062,3.96,2040-2069,IPSL-CM5A-LA
21-11-2062,5.13,2040-2069,IPSL-CM5A-LA
22-11-2062,4.39,2040-2069,IPSL-CM5A-LA
23-11-2062,3.94,2040-2069,IPSL-CM5A-LA
24-11-2062,8.25,2040-2069,IPSL-CM5A-LA
25-11-2062,6.16,2040-2069,IPSL-CM5A-LA
26-11-2062,5.98,2040-2069,IPSL-CM5A-LA
27-11-2062,6.6,2040-2069,IPSL-CM5A-LA
28-11-2062,7.03,2040-2069,IPSL-CM5A-LA
29-11-2062,6.91,2040-2069,IPSL-CM5A-LA
30-11-2062,4.12,2040-2069,IPSL-CM5A-LA
01-12-2062,1.86,2040-2069,IPSL-CM5A-LA
02-12-2062,0.91,2040-2069,IPSL-CM5A-LA
03-12-2062,4.81,2040-2069,IPSL-CM5A-LA
04-12-2062,7.57,2040-2069,IPSL-CM5A-LA
05-12-2062,6.7,2040-2069,IPSL-CM5A-LA
06-12-2062,0.65,2040-2069,IPSL-CM5A-LA
07-12-2062,-3.66,2040-2069,IPSL-CM5A-LA
08-12-2062,0.51,2040-2069,IPSL-CM5A-LA
09-12-2062,4.54,2040-2069,IPSL-CM5A-LA
10-12-2062,5.75,2040-2069,IPSL-CM5A-LA
11-12-2062,5.34,2040-2069,IPSL-CM5A-LA
12-12-2062,3.65,2040-2069,IPSL-CM5A-LA
13-12-2062,4.28,2040-2069,IPSL-CM5A-LA
14-12-2062,4.47,2040-2069,IPSL-CM5A-LA
15-12-2062,5.83,2040-2069,IPSL-CM5A-LA
16-12-2062,5.52,2040-2069,IPSL-CM5A-LA
17-12-2062,6.19,2040-2069,IPSL-CM5A-LA
18-12-2062,3.54,2040-2069,IPSL-CM5A-LA
19-12-2062,1.61,2040-2069,IPSL-CM5A-LA
20-12-2062,0.07,2040-2069,IPSL-CM5A-LA
21-12-2062,3.65,2040-2069,IPSL-CM5A-LA
22-12-2062,3.76,2040-2069,IPSL-CM5A-LA
23-12-2062,2.01,2040-2069,IPSL-CM5A-LA
24-12-2062,-2.73,2040-2069,IPSL-CM5A-LA
25-12-2062,-1.63,2040-2069,IPSL-CM5A-LA
26-12-2062,0.16,2040-2069,IPSL-CM5A-LA
27-12-2062,1.26,2040-2069,IPSL-CM5A-LA
28-12-2062,1.15,2040-2069,IPSL-CM5A-LA
29-12-2062,-0.88,2040-2069,IPSL-CM5A-LA
30-12-2062,0.37,2040-2069,IPSL-CM5A-LA
31-12-2062,1.45,2040-2069,IPSL-CM5A-LA
01-01-2063,2,2040-2069,IPSL-CM5A-LA
02-01-2063,1.49,2040-2069,IPSL-CM5A-LA
03-01-2063,0,2040-2069,IPSL-CM5A-LA
04-01-2063,-4.02,2040-2069,IPSL-CM5A-LA
05-01-2063,-4.17,2040-2069,IPSL-CM5A-LA
06-01-2063,-3.92,2040-2069,IPSL-CM5A-LA
07-01-2063,-3.95,2040-2069,IPSL-CM5A-LA
08-01-2063,-2.69,2040-2069,IPSL-CM5A-LA
09-01-2063,-2.24,2040-2069,IPSL-CM5A-LA
10-01-2063,-6.26,2040-2069,IPSL-CM5A-LA
11-01-2063,-9.11,2040-2069,IPSL-CM5A-LA
12-01-2063,-6.08,2040-2069,IPSL-CM5A-LA
13-01-2063,-3.05,2040-2069,IPSL-CM5A-LA
14-01-2063,-5.62,2040-2069,IPSL-CM5A-LA
15-01-2063,-7.47,2040-2069,IPSL-CM5A-LA
16-01-2063,-6.3,2040-2069,IPSL-CM5A-LA
17-01-2063,-7.25,2040-2069,IPSL-CM5A-LA
18-01-2063,-7.18,2040-2069,IPSL-CM5A-LA
19-01-2063,-5.57,2040-2069,IPSL-CM5A-LA
20-01-2063,-10.68,2040-2069,IPSL-CM5A-LA
21-01-2063,-12.53,2040-2069,IPSL-CM5A-LA
22-01-2063,-5.04,2040-2069,IPSL-CM5A-LA
23-01-2063,-3.63,2040-2069,IPSL-CM5A-LA
24-01-2063,-6.16,2040-2069,IPSL-CM5A-LA
25-01-2063,-4.48,2040-2069,IPSL-CM5A-LA
26-01-2063,-3.56,2040-2069,IPSL-CM5A-LA
27-01-2063,-1.67,2040-2069,IPSL-CM5A-LA
28-01-2063,-1.8,2040-2069,IPSL-CM5A-LA
29-01-2063,-1.7,2040-2069,IPSL-CM5A-LA
30-01-2063,-1.19,2040-2069,IPSL-CM5A-LA
31-01-2063,-0.43,2040-2069,IPSL-CM5A-LA
01-02-2063,-2.19,2040-2069,IPSL-CM5A-LA
02-02-2063,-2.13,2040-2069,IPSL-CM5A-LA
03-02-2063,-0.63,2040-2069,IPSL-CM5A-LA
04-02-2063,-4.32,2040-2069,IPSL-CM5A-LA
05-02-2063,-6.66,2040-2069,IPSL-CM5A-LA
06-02-2063,-5.19,2040-2069,IPSL-CM5A-LA
07-02-2063,-3.9,2040-2069,IPSL-CM5A-LA
08-02-2063,-2.21,2040-2069,IPSL-CM5A-LA
09-02-2063,0.93,2040-2069,IPSL-CM5A-LA
10-02-2063,-3.51,2040-2069,IPSL-CM5A-LA
11-02-2063,-8.08,2040-2069,IPSL-CM5A-LA
12-02-2063,-7.37,2040-2069,IPSL-CM5A-LA
13-02-2063,-3.25,2040-2069,IPSL-CM5A-LA
14-02-2063,-2.12,2040-2069,IPSL-CM5A-LA
15-02-2063,-6.24,2040-2069,IPSL-CM5A-LA
16-02-2063,-5.22,2040-2069,IPSL-CM5A-LA
17-02-2063,-7.32,2040-2069,IPSL-CM5A-LA
18-02-2063,-6.12,2040-2069,IPSL-CM5A-LA
19-02-2063,2.25,2040-2069,IPSL-CM5A-LA
20-02-2063,-2.9,2040-2069,IPSL-CM5A-LA
21-02-2063,-5.12,2040-2069,IPSL-CM5A-LA
22-02-2063,2.04,2040-2069,IPSL-CM5A-LA
23-02-2063,1.76,2040-2069,IPSL-CM5A-LA
24-02-2063,-2.28,2040-2069,IPSL-CM5A-LA
25-02-2063,-9.92,2040-2069,IPSL-CM5A-LA
26-02-2063,-0.91,2040-2069,IPSL-CM5A-LA
27-02-2063,-0.18,2040-2069,IPSL-CM5A-LA
28-02-2063,-2.16,2040-2069,IPSL-CM5A-LA
01-03-2063,0.03,2040-2069,IPSL-CM5A-LA
02-03-2063,3.84,2040-2069,IPSL-CM5A-LA
03-03-2063,3.12,2040-2069,IPSL-CM5A-LA
04-03-2063,1.18,2040-2069,IPSL-CM5A-LA
05-03-2063,1.25,2040-2069,IPSL-CM5A-LA
06-03-2063,3.42,2040-2069,IPSL-CM5A-LA
07-03-2063,6.62,2040-2069,IPSL-CM5A-LA
08-03-2063,2.49,2040-2069,IPSL-CM5A-LA
09-03-2063,2.32,2040-2069,IPSL-CM5A-LA
10-03-2063,4.5,2040-2069,IPSL-CM5A-LA
11-03-2063,-1.19,2040-2069,IPSL-CM5A-LA
12-03-2063,0.75,2040-2069,IPSL-CM5A-LA
13-03-2063,-0.76,2040-2069,IPSL-CM5A-LA
14-03-2063,-1.77,2040-2069,IPSL-CM5A-LA
15-03-2063,5.85,2040-2069,IPSL-CM5A-LA
16-03-2063,11.75,2040-2069,IPSL-CM5A-LA
17-03-2063,1.94,2040-2069,IPSL-CM5A-LA
18-03-2063,-1.94,2040-2069,IPSL-CM5A-LA
19-03-2063,0.48,2040-2069,IPSL-CM5A-LA
20-03-2063,9.65,2040-2069,IPSL-CM5A-LA
21-03-2063,11.41,2040-2069,IPSL-CM5A-LA
22-03-2063,5.52,2040-2069,IPSL-CM5A-LA
23-03-2063,3.03,2040-2069,IPSL-CM5A-LA
24-03-2063,-0.22,2040-2069,IPSL-CM5A-LA
25-03-2063,-1.27,2040-2069,IPSL-CM5A-LA
26-03-2063,-1.51,2040-2069,IPSL-CM5A-LA
27-03-2063,-1.67,2040-2069,IPSL-CM5A-LA
28-03-2063,3.14,2040-2069,IPSL-CM5A-LA
29-03-2063,10.99,2040-2069,IPSL-CM5A-LA
30-03-2063,15.29,2040-2069,IPSL-CM5A-LA
31-03-2063,16.68,2040-2069,IPSL-CM5A-LA
01-04-2063,17.3,2040-2069,IPSL-CM5A-LA
02-04-2063,16.57,2040-2069,IPSL-CM5A-LA
03-04-2063,14.99,2040-2069,IPSL-CM5A-LA
04-04-2063,11.82,2040-2069,IPSL-CM5A-LA
05-04-2063,14.48,2040-2069,IPSL-CM5A-LA
06-04-2063,16.91,2040-2069,IPSL-CM5A-LA
07-04-2063,16.83,2040-2069,IPSL-CM5A-LA
08-04-2063,8.11,2040-2069,IPSL-CM5A-LA
09-04-2063,6.02,2040-2069,IPSL-CM5A-LA
10-04-2063,10.55,2040-2069,IPSL-CM5A-LA
11-04-2063,12.34,2040-2069,IPSL-CM5A-LA
12-04-2063,6.8,2040-2069,IPSL-CM5A-LA
13-04-2063,4.75,2040-2069,IPSL-CM5A-LA
14-04-2063,4.31,2040-2069,IPSL-CM5A-LA
15-04-2063,8.54,2040-2069,IPSL-CM5A-LA
16-04-2063,15.92,2040-2069,IPSL-CM5A-LA
17-04-2063,9.02,2040-2069,IPSL-CM5A-LA
18-04-2063,2.64,2040-2069,IPSL-CM5A-LA
19-04-2063,9.39,2040-2069,IPSL-CM5A-LA
20-04-2063,10.91,2040-2069,IPSL-CM5A-LA
21-04-2063,16.02,2040-2069,IPSL-CM5A-LA
22-04-2063,20.77,2040-2069,IPSL-CM5A-LA
23-04-2063,21.69,2040-2069,IPSL-CM5A-LA
24-04-2063,18.94,2040-2069,IPSL-CM5A-LA
25-04-2063,17.37,2040-2069,IPSL-CM5A-LA
26-04-2063,21.33,2040-2069,IPSL-CM5A-LA
27-04-2063,18.31,2040-2069,IPSL-CM5A-LA
28-04-2063,12.51,2040-2069,IPSL-CM5A-LA
29-04-2063,11.86,2040-2069,IPSL-CM5A-LA
30-04-2063,18,2040-2069,IPSL-CM5A-LA
01-05-2063,20.93,2040-2069,IPSL-CM5A-LA
02-05-2063,19.99,2040-2069,IPSL-CM5A-LA
03-05-2063,16.8,2040-2069,IPSL-CM5A-LA
04-05-2063,11.64,2040-2069,IPSL-CM5A-LA
05-05-2063,11.92,2040-2069,IPSL-CM5A-LA
06-05-2063,8.57,2040-2069,IPSL-CM5A-LA
07-05-2063,8.3,2040-2069,IPSL-CM5A-LA
08-05-2063,10.32,2040-2069,IPSL-CM5A-LA
09-05-2063,11.83,2040-2069,IPSL-CM5A-LA
10-05-2063,15.5,2040-2069,IPSL-CM5A-LA
11-05-2063,18.46,2040-2069,IPSL-CM5A-LA
12-05-2063,21.86,2040-2069,IPSL-CM5A-LA
13-05-2063,26.58,2040-2069,IPSL-CM5A-LA
14-05-2063,25.36,2040-2069,IPSL-CM5A-LA
15-05-2063,18.13,2040-2069,IPSL-CM5A-LA
16-05-2063,16.11,2040-2069,IPSL-CM5A-LA
17-05-2063,18.17,2040-2069,IPSL-CM5A-LA
18-05-2063,22.91,2040-2069,IPSL-CM5A-LA
19-05-2063,24.81,2040-2069,IPSL-CM5A-LA
20-05-2063,19.29,2040-2069,IPSL-CM5A-LA
21-05-2063,17.84,2040-2069,IPSL-CM5A-LA
22-05-2063,16.01,2040-2069,IPSL-CM5A-LA
23-05-2063,15.99,2040-2069,IPSL-CM5A-LA
24-05-2063,15.6,2040-2069,IPSL-CM5A-LA
25-05-2063,17.66,2040-2069,IPSL-CM5A-LA
26-05-2063,17.13,2040-2069,IPSL-CM5A-LA
27-05-2063,16.86,2040-2069,IPSL-CM5A-LA
28-05-2063,19.19,2040-2069,IPSL-CM5A-LA
29-05-2063,22.34,2040-2069,IPSL-CM5A-LA
30-05-2063,22.93,2040-2069,IPSL-CM5A-LA
31-05-2063,23.24,2040-2069,IPSL-CM5A-LA
01-06-2063,22.51,2040-2069,IPSL-CM5A-LA
02-06-2063,25.72,2040-2069,IPSL-CM5A-LA
03-06-2063,25.36,2040-2069,IPSL-CM5A-LA
04-06-2063,27.07,2040-2069,IPSL-CM5A-LA
05-06-2063,31.66,2040-2069,IPSL-CM5A-LA
06-06-2063,30.25,2040-2069,IPSL-CM5A-LA
07-06-2063,32.01,2040-2069,IPSL-CM5A-LA
08-06-2063,30.18,2040-2069,IPSL-CM5A-LA
09-06-2063,29.66,2040-2069,IPSL-CM5A-LA
10-06-2063,31.12,2040-2069,IPSL-CM5A-LA
11-06-2063,33.34,2040-2069,IPSL-CM5A-LA
12-06-2063,32.67,2040-2069,IPSL-CM5A-LA
13-06-2063,30.92,2040-2069,IPSL-CM5A-LA
14-06-2063,27.45,2040-2069,IPSL-CM5A-LA
15-06-2063,25.51,2040-2069,IPSL-CM5A-LA
16-06-2063,28.01,2040-2069,IPSL-CM5A-LA
17-06-2063,30.91,2040-2069,IPSL-CM5A-LA
18-06-2063,31.75,2040-2069,IPSL-CM5A-LA
19-06-2063,31.07,2040-2069,IPSL-CM5A-LA
20-06-2063,33.29,2040-2069,IPSL-CM5A-LA
21-06-2063,33.61,2040-2069,IPSL-CM5A-LA
22-06-2063,34.29,2040-2069,IPSL-CM5A-LA
23-06-2063,35.25,2040-2069,IPSL-CM5A-LA
24-06-2063,34,2040-2069,IPSL-CM5A-LA
25-06-2063,34.97,2040-2069,IPSL-CM5A-LA
26-06-2063,33.4,2040-2069,IPSL-CM5A-LA
27-06-2063,38.26,2040-2069,IPSL-CM5A-LA
28-06-2063,36.98,2040-2069,IPSL-CM5A-LA
29-06-2063,36.65,2040-2069,IPSL-CM5A-LA
30-06-2063,36.43,2040-2069,IPSL-CM5A-LA
01-07-2063,35.69,2040-2069,IPSL-CM5A-LA
02-07-2063,34.55,2040-2069,IPSL-CM5A-LA
03-07-2063,31.68,2040-2069,IPSL-CM5A-LA
04-07-2063,34.84,2040-2069,IPSL-CM5A-LA
05-07-2063,35.74,2040-2069,IPSL-CM5A-LA
06-07-2063,36.25,2040-2069,IPSL-CM5A-LA
07-07-2063,39.48,2040-2069,IPSL-CM5A-LA
08-07-2063,40.18,2040-2069,IPSL-CM5A-LA
09-07-2063,36.07,2040-2069,IPSL-CM5A-LA
10-07-2063,34.69,2040-2069,IPSL-CM5A-LA
11-07-2063,36.29,2040-2069,IPSL-CM5A-LA
12-07-2063,38.6,2040-2069,IPSL-CM5A-LA
13-07-2063,40.52,2040-2069,IPSL-CM5A-LA
14-07-2063,40.94,2040-2069,IPSL-CM5A-LA
15-07-2063,39.22,2040-2069,IPSL-CM5A-LA
16-07-2063,41.16,2040-2069,IPSL-CM5A-LA
17-07-2063,42.08,2040-2069,IPSL-CM5A-LA
18-07-2063,37.96,2040-2069,IPSL-CM5A-LA
19-07-2063,36.79,2040-2069,IPSL-CM5A-LA
20-07-2063,38.09,2040-2069,IPSL-CM5A-LA
21-07-2063,36.74,2040-2069,IPSL-CM5A-LA
22-07-2063,37.12,2040-2069,IPSL-CM5A-LA
23-07-2063,39.28,2040-2069,IPSL-CM5A-LA
24-07-2063,41.78,2040-2069,IPSL-CM5A-LA
25-07-2063,43.1,2040-2069,IPSL-CM5A-LA
26-07-2063,41.58,2040-2069,IPSL-CM5A-LA
27-07-2063,40.83,2040-2069,IPSL-CM5A-LA
28-07-2063,42.46,2040-2069,IPSL-CM5A-LA
29-07-2063,44.06,2040-2069,IPSL-CM5A-LA
30-07-2063,42.71,2040-2069,IPSL-CM5A-LA
31-07-2063,43.69,2040-2069,IPSL-CM5A-LA
01-08-2063,43.31,2040-2069,IPSL-CM5A-LA
02-08-2063,42.88,2040-2069,IPSL-CM5A-LA
03-08-2063,40.83,2040-2069,IPSL-CM5A-LA
04-08-2063,43.27,2040-2069,IPSL-CM5A-LA
05-08-2063,44.15,2040-2069,IPSL-CM5A-LA
06-08-2063,40.07,2040-2069,IPSL-CM5A-LA
07-08-2063,37.91,2040-2069,IPSL-CM5A-LA
08-08-2063,35.73,2040-2069,IPSL-CM5A-LA
09-08-2063,34.37,2040-2069,IPSL-CM5A-LA
10-08-2063,32.68,2040-2069,IPSL-CM5A-LA
11-08-2063,33.37,2040-2069,IPSL-CM5A-LA
12-08-2063,33.26,2040-2069,IPSL-CM5A-LA
13-08-2063,35.74,2040-2069,IPSL-CM5A-LA
14-08-2063,41.19,2040-2069,IPSL-CM5A-LA
15-08-2063,40.38,2040-2069,IPSL-CM5A-LA
16-08-2063,37.99,2040-2069,IPSL-CM5A-LA
17-08-2063,41.05,2040-2069,IPSL-CM5A-LA
18-08-2063,40.89,2040-2069,IPSL-CM5A-LA
19-08-2063,40.69,2040-2069,IPSL-CM5A-LA
20-08-2063,37.6,2040-2069,IPSL-CM5A-LA
21-08-2063,40.34,2040-2069,IPSL-CM5A-LA
22-08-2063,38.93,2040-2069,IPSL-CM5A-LA
23-08-2063,40.61,2040-2069,IPSL-CM5A-LA
24-08-2063,40.31,2040-2069,IPSL-CM5A-LA
25-08-2063,36.26,2040-2069,IPSL-CM5A-LA
26-08-2063,35.26,2040-2069,IPSL-CM5A-LA
27-08-2063,35.26,2040-2069,IPSL-CM5A-LA
28-08-2063,39.43,2040-2069,IPSL-CM5A-LA
29-08-2063,38.87,2040-2069,IPSL-CM5A-LA
30-08-2063,34.79,2040-2069,IPSL-CM5A-LA
31-08-2063,36.11,2040-2069,IPSL-CM5A-LA
01-09-2063,38.05,2040-2069,IPSL-CM5A-LA
02-09-2063,32.79,2040-2069,IPSL-CM5A-LA
03-09-2063,26.51,2040-2069,IPSL-CM5A-LA
04-09-2063,28.07,2040-2069,IPSL-CM5A-LA
05-09-2063,34.28,2040-2069,IPSL-CM5A-LA
06-09-2063,32.82,2040-2069,IPSL-CM5A-LA
07-09-2063,30.69,2040-2069,IPSL-CM5A-LA
08-09-2063,33.03,2040-2069,IPSL-CM5A-LA
09-09-2063,33.3,2040-2069,IPSL-CM5A-LA
10-09-2063,34.49,2040-2069,IPSL-CM5A-LA
11-09-2063,34.39,2040-2069,IPSL-CM5A-LA
12-09-2063,29.02,2040-2069,IPSL-CM5A-LA
13-09-2063,33.25,2040-2069,IPSL-CM5A-LA
14-09-2063,30.31,2040-2069,IPSL-CM5A-LA
15-09-2063,24.72,2040-2069,IPSL-CM5A-LA
16-09-2063,23.32,2040-2069,IPSL-CM5A-LA
17-09-2063,25.4,2040-2069,IPSL-CM5A-LA
18-09-2063,28.35,2040-2069,IPSL-CM5A-LA
19-09-2063,30.43,2040-2069,IPSL-CM5A-LA
20-09-2063,26.74,2040-2069,IPSL-CM5A-LA
21-09-2063,26.74,2040-2069,IPSL-CM5A-LA
22-09-2063,27.16,2040-2069,IPSL-CM5A-LA
23-09-2063,27.77,2040-2069,IPSL-CM5A-LA
24-09-2063,26.73,2040-2069,IPSL-CM5A-LA
25-09-2063,28.04,2040-2069,IPSL-CM5A-LA
26-09-2063,30.16,2040-2069,IPSL-CM5A-LA
27-09-2063,32.03,2040-2069,IPSL-CM5A-LA
28-09-2063,32.23,2040-2069,IPSL-CM5A-LA
29-09-2063,32.53,2040-2069,IPSL-CM5A-LA
30-09-2063,32.91,2040-2069,IPSL-CM5A-LA
01-10-2063,30.46,2040-2069,IPSL-CM5A-LA
02-10-2063,27.12,2040-2069,IPSL-CM5A-LA
03-10-2063,25.02,2040-2069,IPSL-CM5A-LA
04-10-2063,23.81,2040-2069,IPSL-CM5A-LA
05-10-2063,24.1,2040-2069,IPSL-CM5A-LA
06-10-2063,25.48,2040-2069,IPSL-CM5A-LA
07-10-2063,26.42,2040-2069,IPSL-CM5A-LA
08-10-2063,26.59,2040-2069,IPSL-CM5A-LA
09-10-2063,27.3,2040-2069,IPSL-CM5A-LA
10-10-2063,26.52,2040-2069,IPSL-CM5A-LA
11-10-2063,24.01,2040-2069,IPSL-CM5A-LA
12-10-2063,19.9,2040-2069,IPSL-CM5A-LA
13-10-2063,24.37,2040-2069,IPSL-CM5A-LA
14-10-2063,25.1,2040-2069,IPSL-CM5A-LA
15-10-2063,24.95,2040-2069,IPSL-CM5A-LA
16-10-2063,22.21,2040-2069,IPSL-CM5A-LA
17-10-2063,22.61,2040-2069,IPSL-CM5A-LA
18-10-2063,22.73,2040-2069,IPSL-CM5A-LA
19-10-2063,18.01,2040-2069,IPSL-CM5A-LA
20-10-2063,15.23,2040-2069,IPSL-CM5A-LA
21-10-2063,17.12,2040-2069,IPSL-CM5A-LA
22-10-2063,20.86,2040-2069,IPSL-CM5A-LA
23-10-2063,22.02,2040-2069,IPSL-CM5A-LA
24-10-2063,18.08,2040-2069,IPSL-CM5A-LA
25-10-2063,13.62,2040-2069,IPSL-CM5A-LA
26-10-2063,14.18,2040-2069,IPSL-CM5A-LA
27-10-2063,16.01,2040-2069,IPSL-CM5A-LA
28-10-2063,17.12,2040-2069,IPSL-CM5A-LA
29-10-2063,17.75,2040-2069,IPSL-CM5A-LA
30-10-2063,18.69,2040-2069,IPSL-CM5A-LA
31-10-2063,19.25,2040-2069,IPSL-CM5A-LA
01-11-2063,18.11,2040-2069,IPSL-CM5A-LA
02-11-2063,11.81,2040-2069,IPSL-CM5A-LA
03-11-2063,9.52,2040-2069,IPSL-CM5A-LA
04-11-2063,10.33,2040-2069,IPSL-CM5A-LA
05-11-2063,13.7,2040-2069,IPSL-CM5A-LA
06-11-2063,10.86,2040-2069,IPSL-CM5A-LA
07-11-2063,10.89,2040-2069,IPSL-CM5A-LA
08-11-2063,11.06,2040-2069,IPSL-CM5A-LA
09-11-2063,12.11,2040-2069,IPSL-CM5A-LA
10-11-2063,12.82,2040-2069,IPSL-CM5A-LA
11-11-2063,12.46,2040-2069,IPSL-CM5A-LA
12-11-2063,10.6,2040-2069,IPSL-CM5A-LA
13-11-2063,6.71,2040-2069,IPSL-CM5A-LA
14-11-2063,9.85,2040-2069,IPSL-CM5A-LA
15-11-2063,10.31,2040-2069,IPSL-CM5A-LA
16-11-2063,12.7,2040-2069,IPSL-CM5A-LA
17-11-2063,14.56,2040-2069,IPSL-CM5A-LA
18-11-2063,14.15,2040-2069,IPSL-CM5A-LA
19-11-2063,9.48,2040-2069,IPSL-CM5A-LA
20-11-2063,6.97,2040-2069,IPSL-CM5A-LA
21-11-2063,8.22,2040-2069,IPSL-CM5A-LA
22-11-2063,10.21,2040-2069,IPSL-CM5A-LA
23-11-2063,10.29,2040-2069,IPSL-CM5A-LA
24-11-2063,6.16,2040-2069,IPSL-CM5A-LA
25-11-2063,7.45,2040-2069,IPSL-CM5A-LA
26-11-2063,7.88,2040-2069,IPSL-CM5A-LA
27-11-2063,8.05,2040-2069,IPSL-CM5A-LA
28-11-2063,6.45,2040-2069,IPSL-CM5A-LA
29-11-2063,0.79,2040-2069,IPSL-CM5A-LA
30-11-2063,1.38,2040-2069,IPSL-CM5A-LA
01-12-2063,5.19,2040-2069,IPSL-CM5A-LA
02-12-2063,3.82,2040-2069,IPSL-CM5A-LA
03-12-2063,0.06,2040-2069,IPSL-CM5A-LA
04-12-2063,0.37,2040-2069,IPSL-CM5A-LA
05-12-2063,2.02,2040-2069,IPSL-CM5A-LA
06-12-2063,-0.44,2040-2069,IPSL-CM5A-LA
07-12-2063,-0.27,2040-2069,IPSL-CM5A-LA
08-12-2063,-0.62,2040-2069,IPSL-CM5A-LA
09-12-2063,0.06,2040-2069,IPSL-CM5A-LA
10-12-2063,-1.68,2040-2069,IPSL-CM5A-LA
11-12-2063,-1.65,2040-2069,IPSL-CM5A-LA
12-12-2063,-0.47,2040-2069,IPSL-CM5A-LA
13-12-2063,2.75,2040-2069,IPSL-CM5A-LA
14-12-2063,4.51,2040-2069,IPSL-CM5A-LA
15-12-2063,6.75,2040-2069,IPSL-CM5A-LA
16-12-2063,7.88,2040-2069,IPSL-CM5A-LA
17-12-2063,3.24,2040-2069,IPSL-CM5A-LA
18-12-2063,3.21,2040-2069,IPSL-CM5A-LA
19-12-2063,5.08,2040-2069,IPSL-CM5A-LA
20-12-2063,3.41,2040-2069,IPSL-CM5A-LA
21-12-2063,0.4,2040-2069,IPSL-CM5A-LA
22-12-2063,0.69,2040-2069,IPSL-CM5A-LA
23-12-2063,2.52,2040-2069,IPSL-CM5A-LA
24-12-2063,2.92,2040-2069,IPSL-CM5A-LA
25-12-2063,2.1,2040-2069,IPSL-CM5A-LA
26-12-2063,6.62,2040-2069,IPSL-CM5A-LA
27-12-2063,8.66,2040-2069,IPSL-CM5A-LA
28-12-2063,2.71,2040-2069,IPSL-CM5A-LA
29-12-2063,0.9,2040-2069,IPSL-CM5A-LA
30-12-2063,-1.78,2040-2069,IPSL-CM5A-LA
31-12-2063,0.72,2040-2069,IPSL-CM5A-LA
01-01-2064,6.42,2040-2069,IPSL-CM5A-LA
02-01-2064,2.46,2040-2069,IPSL-CM5A-LA
03-01-2064,1.94,2040-2069,IPSL-CM5A-LA
04-01-2064,4.99,2040-2069,IPSL-CM5A-LA
05-01-2064,1.13,2040-2069,IPSL-CM5A-LA
06-01-2064,2.41,2040-2069,IPSL-CM5A-LA
07-01-2064,4.43,2040-2069,IPSL-CM5A-LA
08-01-2064,3.66,2040-2069,IPSL-CM5A-LA
09-01-2064,-1.49,2040-2069,IPSL-CM5A-LA
10-01-2064,-5.91,2040-2069,IPSL-CM5A-LA
11-01-2064,-1.29,2040-2069,IPSL-CM5A-LA
12-01-2064,-1.2,2040-2069,IPSL-CM5A-LA
13-01-2064,-3.54,2040-2069,IPSL-CM5A-LA
14-01-2064,-10.64,2040-2069,IPSL-CM5A-LA
15-01-2064,-2.24,2040-2069,IPSL-CM5A-LA
16-01-2064,1.69,2040-2069,IPSL-CM5A-LA
17-01-2064,0.16,2040-2069,IPSL-CM5A-LA
18-01-2064,-0.53,2040-2069,IPSL-CM5A-LA
19-01-2064,-5.97,2040-2069,IPSL-CM5A-LA
20-01-2064,-1.98,2040-2069,IPSL-CM5A-LA
21-01-2064,-0.67,2040-2069,IPSL-CM5A-LA
22-01-2064,-6.01,2040-2069,IPSL-CM5A-LA
23-01-2064,-14.65,2040-2069,IPSL-CM5A-LA
24-01-2064,-9.72,2040-2069,IPSL-CM5A-LA
25-01-2064,-5.54,2040-2069,IPSL-CM5A-LA
26-01-2064,-3.21,2040-2069,IPSL-CM5A-LA
27-01-2064,-4.25,2040-2069,IPSL-CM5A-LA
28-01-2064,0.85,2040-2069,IPSL-CM5A-LA
29-01-2064,-4.31,2040-2069,IPSL-CM5A-LA
30-01-2064,-7.9,2040-2069,IPSL-CM5A-LA
31-01-2064,-1.75,2040-2069,IPSL-CM5A-LA
01-02-2064,2.35,2040-2069,IPSL-CM5A-LA
02-02-2064,-1.7,2040-2069,IPSL-CM5A-LA
03-02-2064,-7.5,2040-2069,IPSL-CM5A-LA
04-02-2064,-3.11,2040-2069,IPSL-CM5A-LA
05-02-2064,-7.4,2040-2069,IPSL-CM5A-LA
06-02-2064,-12.29,2040-2069,IPSL-CM5A-LA
07-02-2064,-1.7,2040-2069,IPSL-CM5A-LA
08-02-2064,-6.8,2040-2069,IPSL-CM5A-LA
09-02-2064,-8.62,2040-2069,IPSL-CM5A-LA
10-02-2064,-5.94,2040-2069,IPSL-CM5A-LA
11-02-2064,-4.44,2040-2069,IPSL-CM5A-LA
12-02-2064,-5.55,2040-2069,IPSL-CM5A-LA
13-02-2064,-0.56,2040-2069,IPSL-CM5A-LA
14-02-2064,1.54,2040-2069,IPSL-CM5A-LA
15-02-2064,2,2040-2069,IPSL-CM5A-LA
