Daily Precipitation,,,
Date,Value,Time Period,Climate Model
05-02-2058,0.055,2040-2069,IPSL-CM5A-LA
06-02-2058,2.006,2040-2069,IPSL-CM5A-LA
07-02-2058,0.285,2040-2069,IPSL-CM5A-LA
08-02-2058,0.458,2040-2069,IPSL-CM5A-LA
09-02-2058,0.005,2040-2069,IPSL-CM5A-LA
10-02-2058,2.321,2040-2069,IPSL-CM5A-LA
11-02-2058,0.146,2040-2069,IPSL-CM5A-LA
12-02-2058,0.108,2040-2069,IPSL-CM5A-LA
13-02-2058,0,2040-2069,IPSL-CM5A-LA
14-02-2058,0.032,2040-2069,IPSL-CM5A-LA
15-02-2058,0.006,2040-2069,IPSL-CM5A-LA
16-02-2058,0.146,2040-2069,IPSL-CM5A-LA
17-02-2058,0.001,2040-2069,IPSL-CM5A-LA
18-02-2058,1.259,2040-2069,IPSL-CM5A-LA
19-02-2058,1.02,2040-2069,IPSL-CM5A-LA
20-02-2058,0.066,2040-2069,IPSL-CM5A-LA
21-02-2058,0.012,2040-2069,IPSL-CM5A-LA
22-02-2058,1.052,2040-2069,IPSL-CM5A-LA
23-02-2058,2.18,2040-2069,IPSL-CM5A-LA
24-02-2058,1.18,2040-2069,IPSL-CM5A-LA
25-02-2058,0.107,2040-2069,IPSL-CM5A-LA
26-02-2058,0,2040-2069,IPSL-CM5A-LA
27-02-2058,0,2040-2069,IPSL-CM5A-LA
28-02-2058,0,2040-2069,IPSL-CM5A-LA
01-03-2058,0.771,2040-2069,IPSL-CM5A-LA
02-03-2058,0.238,2040-2069,IPSL-CM5A-LA
03-03-2058,0,2040-2069,IPSL-CM5A-LA
04-03-2058,0,2040-2069,IPSL-CM5A-LA
05-03-2058,0.977,2040-2069,IPSL-CM5A-LA
06-03-2058,0,2040-2069,IPSL-CM5A-LA
07-03-2058,0.002,2040-2069,IPSL-CM5A-LA
08-03-2058,1.98,2040-2069,IPSL-CM5A-LA
09-03-2058,6.238,2040-2069,IPSL-CM5A-LA
10-03-2058,0.16,2040-2069,IPSL-CM5A-LA
11-03-2058,0.026,2040-2069,IPSL-CM5A-LA
12-03-2058,0.737,2040-2069,IPSL-CM5A-LA
13-03-2058,0.667,2040-2069,IPSL-CM5A-LA
14-03-2058,0.495,2040-2069,IPSL-CM5A-LA
15-03-2058,1.36,2040-2069,IPSL-CM5A-LA
16-03-2058,2.943,2040-2069,IPSL-CM5A-LA
17-03-2058,5.268,2040-2069,IPSL-CM5A-LA
18-03-2058,2.336,2040-2069,IPSL-CM5A-LA
19-03-2058,2.8,2040-2069,IPSL-CM5A-LA
20-03-2058,2.634,2040-2069,IPSL-CM5A-LA
21-03-2058,1.543,2040-2069,IPSL-CM5A-LA
22-03-2058,0.004,2040-2069,IPSL-CM5A-LA
23-03-2058,0,2040-2069,IPSL-CM5A-LA
24-03-2058,12.492,2040-2069,IPSL-CM5A-LA
25-03-2058,17.858,2040-2069,IPSL-CM5A-LA
26-03-2058,0.36,2040-2069,IPSL-CM5A-LA
27-03-2058,2.03,2040-2069,IPSL-CM5A-LA
28-03-2058,1.591,2040-2069,IPSL-CM5A-LA
29-03-2058,1.368,2040-2069,IPSL-CM5A-LA
30-03-2058,2.344,2040-2069,IPSL-CM5A-LA
31-03-2058,0.681,2040-2069,IPSL-CM5A-LA
01-04-2058,0.004,2040-2069,IPSL-CM5A-LA
02-04-2058,2.808,2040-2069,IPSL-CM5A-LA
03-04-2058,3.173,2040-2069,IPSL-CM5A-LA
04-04-2058,0.611,2040-2069,IPSL-CM5A-LA
05-04-2058,0.076,2040-2069,IPSL-CM5A-LA
06-04-2058,0.922,2040-2069,IPSL-CM5A-LA
07-04-2058,2.8,2040-2069,IPSL-CM5A-LA
08-04-2058,1.775,2040-2069,IPSL-CM5A-LA
09-04-2058,0.158,2040-2069,IPSL-CM5A-LA
10-04-2058,0.031,2040-2069,IPSL-CM5A-LA
11-04-2058,0.223,2040-2069,IPSL-CM5A-LA
12-04-2058,0.485,2040-2069,IPSL-CM5A-LA
13-04-2058,0.672,2040-2069,IPSL-CM5A-LA
14-04-2058,3.566,2040-2069,IPSL-CM5A-LA
15-04-2058,1.923,2040-2069,IPSL-CM5A-LA
16-04-2058,0,2040-2069,IPSL-CM5A-LA
17-04-2058,0,2040-2069,IPSL-CM5A-LA
18-04-2058,2.747,2040-2069,IPSL-CM5A-LA
19-04-2058,3.674,2040-2069,IPSL-CM5A-LA
20-04-2058,0,2040-2069,IPSL-CM5A-LA
21-04-2058,0.791,2040-2069,IPSL-CM5A-LA
22-04-2058,0.009,2040-2069,IPSL-CM5A-LA
23-04-2058,0.126,2040-2069,IPSL-CM5A-LA
24-04-2058,0.012,2040-2069,IPSL-CM5A-LA
25-04-2058,0,2040-2069,IPSL-CM5A-LA
26-04-2058,0.011,2040-2069,IPSL-CM5A-LA
27-04-2058,0.001,2040-2069,IPSL-CM5A-LA
28-04-2058,9.223,2040-2069,IPSL-CM5A-LA
29-04-2058,0.03,2040-2069,IPSL-CM5A-LA
30-04-2058,0.253,2040-2069,IPSL-CM5A-LA
01-05-2058,0.049,2040-2069,IPSL-CM5A-LA
02-05-2058,0.078,2040-2069,IPSL-CM5A-LA
03-05-2058,0,2040-2069,IPSL-CM5A-LA
04-05-2058,0.066,2040-2069,IPSL-CM5A-LA
05-05-2058,0,2040-2069,IPSL-CM5A-LA
06-05-2058,0,2040-2069,IPSL-CM5A-LA
07-05-2058,5.435,2040-2069,IPSL-CM5A-LA
08-05-2058,0.723,2040-2069,IPSL-CM5A-LA
09-05-2058,0,2040-2069,IPSL-CM5A-LA
10-05-2058,1.735,2040-2069,IPSL-CM5A-LA
11-05-2058,3.98,2040-2069,IPSL-CM5A-LA
12-05-2058,0.061,2040-2069,IPSL-CM5A-LA
13-05-2058,0,2040-2069,IPSL-CM5A-LA
14-05-2058,0,2040-2069,IPSL-CM5A-LA
15-05-2058,0,2040-2069,IPSL-CM5A-LA
16-05-2058,1.698,2040-2069,IPSL-CM5A-LA
17-05-2058,0.001,2040-2069,IPSL-CM5A-LA
18-05-2058,0,2040-2069,IPSL-CM5A-LA
19-05-2058,0.422,2040-2069,IPSL-CM5A-LA
20-05-2058,1.027,2040-2069,IPSL-CM5A-LA
21-05-2058,0.506,2040-2069,IPSL-CM5A-LA
22-05-2058,3.089,2040-2069,IPSL-CM5A-LA
23-05-2058,0.373,2040-2069,IPSL-CM5A-LA
24-05-2058,0,2040-2069,IPSL-CM5A-LA
25-05-2058,39.166,2040-2069,IPSL-CM5A-LA
26-05-2058,0,2040-2069,IPSL-CM5A-LA
27-05-2058,0.003,2040-2069,IPSL-CM5A-LA
28-05-2058,0,2040-2069,IPSL-CM5A-LA
29-05-2058,0.151,2040-2069,IPSL-CM5A-LA
30-05-2058,0,2040-2069,IPSL-CM5A-LA
31-05-2058,1.748,2040-2069,IPSL-CM5A-LA
01-06-2058,3.265,2040-2069,IPSL-CM5A-LA
02-06-2058,2.217,2040-2069,IPSL-CM5A-LA
03-06-2058,5.064,2040-2069,IPSL-CM5A-LA
04-06-2058,2.98,2040-2069,IPSL-CM5A-LA
05-06-2058,0.071,2040-2069,IPSL-CM5A-LA
06-06-2058,0,2040-2069,IPSL-CM5A-LA
07-06-2058,0,2040-2069,IPSL-CM5A-LA
08-06-2058,0.045,2040-2069,IPSL-CM5A-LA
09-06-2058,11.017,2040-2069,IPSL-CM5A-LA
10-06-2058,0.327,2040-2069,IPSL-CM5A-LA
11-06-2058,0.003,2040-2069,IPSL-CM5A-LA
12-06-2058,0.156,2040-2069,IPSL-CM5A-LA
13-06-2058,0,2040-2069,IPSL-CM5A-LA
14-06-2058,0.031,2040-2069,IPSL-CM5A-LA
15-06-2058,0.139,2040-2069,IPSL-CM5A-LA
16-06-2058,1.082,2040-2069,IPSL-CM5A-LA
17-06-2058,1.583,2040-2069,IPSL-CM5A-LA
18-06-2058,0.345,2040-2069,IPSL-CM5A-LA
19-06-2058,4.716,2040-2069,IPSL-CM5A-LA
20-06-2058,0.465,2040-2069,IPSL-CM5A-LA
21-06-2058,0.013,2040-2069,IPSL-CM5A-LA
22-06-2058,0.471,2040-2069,IPSL-CM5A-LA
23-06-2058,2.847,2040-2069,IPSL-CM5A-LA
24-06-2058,0.104,2040-2069,IPSL-CM5A-LA
25-06-2058,0,2040-2069,IPSL-CM5A-LA
26-06-2058,0.018,2040-2069,IPSL-CM5A-LA
27-06-2058,0.076,2040-2069,IPSL-CM5A-LA
28-06-2058,6.337,2040-2069,IPSL-CM5A-LA
29-06-2058,2.644,2040-2069,IPSL-CM5A-LA
30-06-2058,0.001,2040-2069,IPSL-CM5A-LA
01-07-2058,3.847,2040-2069,IPSL-CM5A-LA
02-07-2058,4.653,2040-2069,IPSL-CM5A-LA
03-07-2058,0.687,2040-2069,IPSL-CM5A-LA
04-07-2058,2.727,2040-2069,IPSL-CM5A-LA
05-07-2058,0.196,2040-2069,IPSL-CM5A-LA
06-07-2058,0,2040-2069,IPSL-CM5A-LA
07-07-2058,0.496,2040-2069,IPSL-CM5A-LA
08-07-2058,0.512,2040-2069,IPSL-CM5A-LA
09-07-2058,0,2040-2069,IPSL-CM5A-LA
10-07-2058,0.014,2040-2069,IPSL-CM5A-LA
11-07-2058,2.892,2040-2069,IPSL-CM5A-LA
12-07-2058,5.286,2040-2069,IPSL-CM5A-LA
13-07-2058,1.429,2040-2069,IPSL-CM5A-LA
14-07-2058,2.931,2040-2069,IPSL-CM5A-LA
15-07-2058,5.152,2040-2069,IPSL-CM5A-LA
16-07-2058,0.615,2040-2069,IPSL-CM5A-LA
17-07-2058,0.029,2040-2069,IPSL-CM5A-LA
18-07-2058,1.685,2040-2069,IPSL-CM5A-LA
19-07-2058,3.924,2040-2069,IPSL-CM5A-LA
20-07-2058,1.686,2040-2069,IPSL-CM5A-LA
21-07-2058,0.001,2040-2069,IPSL-CM5A-LA
22-07-2058,0,2040-2069,IPSL-CM5A-LA
23-07-2058,0.046,2040-2069,IPSL-CM5A-LA
24-07-2058,0,2040-2069,IPSL-CM5A-LA
25-07-2058,0,2040-2069,IPSL-CM5A-LA
26-07-2058,0.177,2040-2069,IPSL-CM5A-LA
27-07-2058,0,2040-2069,IPSL-CM5A-LA
28-07-2058,2.684,2040-2069,IPSL-CM5A-LA
29-07-2058,0.548,2040-2069,IPSL-CM5A-LA
30-07-2058,0.069,2040-2069,IPSL-CM5A-LA
31-07-2058,0.024,2040-2069,IPSL-CM5A-LA
01-08-2058,0.057,2040-2069,IPSL-CM5A-LA
02-08-2058,0.742,2040-2069,IPSL-CM5A-LA
03-08-2058,0,2040-2069,IPSL-CM5A-LA
04-08-2058,0,2040-2069,IPSL-CM5A-LA
05-08-2058,0,2040-2069,IPSL-CM5A-LA
06-08-2058,0,2040-2069,IPSL-CM5A-LA
07-08-2058,0,2040-2069,IPSL-CM5A-LA
08-08-2058,0.055,2040-2069,IPSL-CM5A-LA
09-08-2058,2.015,2040-2069,IPSL-CM5A-LA
10-08-2058,0.469,2040-2069,IPSL-CM5A-LA
11-08-2058,1.359,2040-2069,IPSL-CM5A-LA
12-08-2058,0.004,2040-2069,IPSL-CM5A-LA
13-08-2058,0,2040-2069,IPSL-CM5A-LA
14-08-2058,0,2040-2069,IPSL-CM5A-LA
15-08-2058,0,2040-2069,IPSL-CM5A-LA
16-08-2058,1.061,2040-2069,IPSL-CM5A-LA
17-08-2058,1.754,2040-2069,IPSL-CM5A-LA
18-08-2058,0,2040-2069,IPSL-CM5A-LA
19-08-2058,0,2040-2069,IPSL-CM5A-LA
20-08-2058,0,2040-2069,IPSL-CM5A-LA
21-08-2058,0,2040-2069,IPSL-CM5A-LA
22-08-2058,0.09,2040-2069,IPSL-CM5A-LA
23-08-2058,0.038,2040-2069,IPSL-CM5A-LA
24-08-2058,1.544,2040-2069,IPSL-CM5A-LA
25-08-2058,0.02,2040-2069,IPSL-CM5A-LA
26-08-2058,0.793,2040-2069,IPSL-CM5A-LA
27-08-2058,5.19,2040-2069,IPSL-CM5A-LA
28-08-2058,0.36,2040-2069,IPSL-CM5A-LA
29-08-2058,0,2040-2069,IPSL-CM5A-LA
30-08-2058,0,2040-2069,IPSL-CM5A-LA
31-08-2058,0,2040-2069,IPSL-CM5A-LA
01-09-2058,0.617,2040-2069,IPSL-CM5A-LA
02-09-2058,3.705,2040-2069,IPSL-CM5A-LA
03-09-2058,1.094,2040-2069,IPSL-CM5A-LA
04-09-2058,1.136,2040-2069,IPSL-CM5A-LA
05-09-2058,0.665,2040-2069,IPSL-CM5A-LA
06-09-2058,0.024,2040-2069,IPSL-CM5A-LA
07-09-2058,0.167,2040-2069,IPSL-CM5A-LA
08-09-2058,0,2040-2069,IPSL-CM5A-LA
09-09-2058,0,2040-2069,IPSL-CM5A-LA
10-09-2058,0,2040-2069,IPSL-CM5A-LA
11-09-2058,0,2040-2069,IPSL-CM5A-LA
12-09-2058,0,2040-2069,IPSL-CM5A-LA
13-09-2058,0,2040-2069,IPSL-CM5A-LA
14-09-2058,0.008,2040-2069,IPSL-CM5A-LA
15-09-2058,0,2040-2069,IPSL-CM5A-LA
16-09-2058,0,2040-2069,IPSL-CM5A-LA
17-09-2058,0,2040-2069,IPSL-CM5A-LA
18-09-2058,1.204,2040-2069,IPSL-CM5A-LA
19-09-2058,0,2040-2069,IPSL-CM5A-LA
20-09-2058,0,2040-2069,IPSL-CM5A-LA
21-09-2058,4.481,2040-2069,IPSL-CM5A-LA
22-09-2058,4.316,2040-2069,IPSL-CM5A-LA
23-09-2058,0,2040-2069,IPSL-CM5A-LA
24-09-2058,0,2040-2069,IPSL-CM5A-LA
25-09-2058,0.001,2040-2069,IPSL-CM5A-LA
26-09-2058,0,2040-2069,IPSL-CM5A-LA
27-09-2058,0,2040-2069,IPSL-CM5A-LA
28-09-2058,0.742,2040-2069,IPSL-CM5A-LA
29-09-2058,0.447,2040-2069,IPSL-CM5A-LA
30-09-2058,0,2040-2069,IPSL-CM5A-LA
01-10-2058,0,2040-2069,IPSL-CM5A-LA
02-10-2058,0,2040-2069,IPSL-CM5A-LA
03-10-2058,1.845,2040-2069,IPSL-CM5A-LA
04-10-2058,0.533,2040-2069,IPSL-CM5A-LA
05-10-2058,0,2040-2069,IPSL-CM5A-LA
06-10-2058,0,2040-2069,IPSL-CM5A-LA
07-10-2058,8.536,2040-2069,IPSL-CM5A-LA
08-10-2058,1.949,2040-2069,IPSL-CM5A-LA
09-10-2058,1.214,2040-2069,IPSL-CM5A-LA
10-10-2058,0,2040-2069,IPSL-CM5A-LA
11-10-2058,0,2040-2069,IPSL-CM5A-LA
12-10-2058,0.891,2040-2069,IPSL-CM5A-LA
13-10-2058,6.23,2040-2069,IPSL-CM5A-LA
14-10-2058,0,2040-2069,IPSL-CM5A-LA
15-10-2058,0,2040-2069,IPSL-CM5A-LA
16-10-2058,0.203,2040-2069,IPSL-CM5A-LA
17-10-2058,0.156,2040-2069,IPSL-CM5A-LA
18-10-2058,0,2040-2069,IPSL-CM5A-LA
19-10-2058,0,2040-2069,IPSL-CM5A-LA
20-10-2058,0.093,2040-2069,IPSL-CM5A-LA
21-10-2058,0.068,2040-2069,IPSL-CM5A-LA
22-10-2058,0,2040-2069,IPSL-CM5A-LA
23-10-2058,6.458,2040-2069,IPSL-CM5A-LA
24-10-2058,0.073,2040-2069,IPSL-CM5A-LA
25-10-2058,0.035,2040-2069,IPSL-CM5A-LA
26-10-2058,0,2040-2069,IPSL-CM5A-LA
27-10-2058,0,2040-2069,IPSL-CM5A-LA
28-10-2058,0,2040-2069,IPSL-CM5A-LA
29-10-2058,0.067,2040-2069,IPSL-CM5A-LA
30-10-2058,1.065,2040-2069,IPSL-CM5A-LA
31-10-2058,7.392,2040-2069,IPSL-CM5A-LA
01-11-2058,0.254,2040-2069,IPSL-CM5A-LA
02-11-2058,0.74,2040-2069,IPSL-CM5A-LA
03-11-2058,2.096,2040-2069,IPSL-CM5A-LA
04-11-2058,0.869,2040-2069,IPSL-CM5A-LA
05-11-2058,0.932,2040-2069,IPSL-CM5A-LA
06-11-2058,0.878,2040-2069,IPSL-CM5A-LA
07-11-2058,0.21,2040-2069,IPSL-CM5A-LA
08-11-2058,1.687,2040-2069,IPSL-CM5A-LA
09-11-2058,0.282,2040-2069,IPSL-CM5A-LA
10-11-2058,0,2040-2069,IPSL-CM5A-LA
11-11-2058,0,2040-2069,IPSL-CM5A-LA
12-11-2058,4.185,2040-2069,IPSL-CM5A-LA
13-11-2058,0.486,2040-2069,IPSL-CM5A-LA
14-11-2058,0,2040-2069,IPSL-CM5A-LA
15-11-2058,29.184,2040-2069,IPSL-CM5A-LA
16-11-2058,2.326,2040-2069,IPSL-CM5A-LA
17-11-2058,4.512,2040-2069,IPSL-CM5A-LA
18-11-2058,0.038,2040-2069,IPSL-CM5A-LA
19-11-2058,1.143,2040-2069,IPSL-CM5A-LA
20-11-2058,0.018,2040-2069,IPSL-CM5A-LA
21-11-2058,0.189,2040-2069,IPSL-CM5A-LA
22-11-2058,2.05,2040-2069,IPSL-CM5A-LA
23-11-2058,0.043,2040-2069,IPSL-CM5A-LA
24-11-2058,1.393,2040-2069,IPSL-CM5A-LA
25-11-2058,0.15,2040-2069,IPSL-CM5A-LA
26-11-2058,1.559,2040-2069,IPSL-CM5A-LA
27-11-2058,0.571,2040-2069,IPSL-CM5A-LA
28-11-2058,0.003,2040-2069,IPSL-CM5A-LA
29-11-2058,0.411,2040-2069,IPSL-CM5A-LA
30-11-2058,0.338,2040-2069,IPSL-CM5A-LA
01-12-2058,3.603,2040-2069,IPSL-CM5A-LA
02-12-2058,0.794,2040-2069,IPSL-CM5A-LA
03-12-2058,0.878,2040-2069,IPSL-CM5A-LA
04-12-2058,0.338,2040-2069,IPSL-CM5A-LA
05-12-2058,0.556,2040-2069,IPSL-CM5A-LA
06-12-2058,3.715,2040-2069,IPSL-CM5A-LA
07-12-2058,5.297,2040-2069,IPSL-CM5A-LA
08-12-2058,1.486,2040-2069,IPSL-CM5A-LA
09-12-2058,1.239,2040-2069,IPSL-CM5A-LA
10-12-2058,0.081,2040-2069,IPSL-CM5A-LA
11-12-2058,1.09,2040-2069,IPSL-CM5A-LA
12-12-2058,0.43,2040-2069,IPSL-CM5A-LA
13-12-2058,0.88,2040-2069,IPSL-CM5A-LA
14-12-2058,0.221,2040-2069,IPSL-CM5A-LA
15-12-2058,2.419,2040-2069,IPSL-CM5A-LA
16-12-2058,0.001,2040-2069,IPSL-CM5A-LA
17-12-2058,0.034,2040-2069,IPSL-CM5A-LA
18-12-2058,3.69,2040-2069,IPSL-CM5A-LA
19-12-2058,0.649,2040-2069,IPSL-CM5A-LA
20-12-2058,0.005,2040-2069,IPSL-CM5A-LA
21-12-2058,1.367,2040-2069,IPSL-CM5A-LA
22-12-2058,3.556,2040-2069,IPSL-CM5A-LA
23-12-2058,4.081,2040-2069,IPSL-CM5A-LA
24-12-2058,0.356,2040-2069,IPSL-CM5A-LA
25-12-2058,1.447,2040-2069,IPSL-CM5A-LA
26-12-2058,1.192,2040-2069,IPSL-CM5A-LA
27-12-2058,0.738,2040-2069,IPSL-CM5A-LA
28-12-2058,1.039,2040-2069,IPSL-CM5A-LA
29-12-2058,2.025,2040-2069,IPSL-CM5A-LA
30-12-2058,0.079,2040-2069,IPSL-CM5A-LA
31-12-2058,1.191,2040-2069,IPSL-CM5A-LA
01-01-2059,16.905,2040-2069,IPSL-CM5A-LA
02-01-2059,1.695,2040-2069,IPSL-CM5A-LA
03-01-2059,0.019,2040-2069,IPSL-CM5A-LA
04-01-2059,0,2040-2069,IPSL-CM5A-LA
05-01-2059,1.162,2040-2069,IPSL-CM5A-LA
06-01-2059,6.938,2040-2069,IPSL-CM5A-LA
07-01-2059,6.411,2040-2069,IPSL-CM5A-LA
08-01-2059,1.11,2040-2069,IPSL-CM5A-LA
09-01-2059,1.15,2040-2069,IPSL-CM5A-LA
10-01-2059,0.92,2040-2069,IPSL-CM5A-LA
11-01-2059,0.09,2040-2069,IPSL-CM5A-LA
12-01-2059,4.594,2040-2069,IPSL-CM5A-LA
13-01-2059,1.957,2040-2069,IPSL-CM5A-LA
14-01-2059,0.181,2040-2069,IPSL-CM5A-LA
15-01-2059,0.517,2040-2069,IPSL-CM5A-LA
16-01-2059,1.047,2040-2069,IPSL-CM5A-LA
17-01-2059,2.21,2040-2069,IPSL-CM5A-LA
18-01-2059,17.306,2040-2069,IPSL-CM5A-LA
19-01-2059,0.628,2040-2069,IPSL-CM5A-LA
20-01-2059,0.74,2040-2069,IPSL-CM5A-LA
21-01-2059,0.402,2040-2069,IPSL-CM5A-LA
22-01-2059,0.041,2040-2069,IPSL-CM5A-LA
23-01-2059,0.003,2040-2069,IPSL-CM5A-LA
24-01-2059,0.017,2040-2069,IPSL-CM5A-LA
25-01-2059,0.577,2040-2069,IPSL-CM5A-LA
26-01-2059,0,2040-2069,IPSL-CM5A-LA
27-01-2059,2.612,2040-2069,IPSL-CM5A-LA
28-01-2059,8.897,2040-2069,IPSL-CM5A-LA
29-01-2059,1.341,2040-2069,IPSL-CM5A-LA
30-01-2059,0.01,2040-2069,IPSL-CM5A-LA
31-01-2059,0,2040-2069,IPSL-CM5A-LA
01-02-2059,1.268,2040-2069,IPSL-CM5A-LA
02-02-2059,1.418,2040-2069,IPSL-CM5A-LA
03-02-2059,2.463,2040-2069,IPSL-CM5A-LA
04-02-2059,0.009,2040-2069,IPSL-CM5A-LA
05-02-2059,0.05,2040-2069,IPSL-CM5A-LA
06-02-2059,0.927,2040-2069,IPSL-CM5A-LA
07-02-2059,2.355,2040-2069,IPSL-CM5A-LA
08-02-2059,0.626,2040-2069,IPSL-CM5A-LA
09-02-2059,0.162,2040-2069,IPSL-CM5A-LA
10-02-2059,0.008,2040-2069,IPSL-CM5A-LA
11-02-2059,0,2040-2069,IPSL-CM5A-LA
12-02-2059,0.022,2040-2069,IPSL-CM5A-LA
13-02-2059,0.057,2040-2069,IPSL-CM5A-LA
14-02-2059,0,2040-2069,IPSL-CM5A-LA
15-02-2059,0,2040-2069,IPSL-CM5A-LA
16-02-2059,0,2040-2069,IPSL-CM5A-LA
17-02-2059,0,2040-2069,IPSL-CM5A-LA
18-02-2059,2.18,2040-2069,IPSL-CM5A-LA
19-02-2059,0.999,2040-2069,IPSL-CM5A-LA
20-02-2059,0.197,2040-2069,IPSL-CM5A-LA
21-02-2059,0.053,2040-2069,IPSL-CM5A-LA
22-02-2059,2.93,2040-2069,IPSL-CM5A-LA
23-02-2059,0.104,2040-2069,IPSL-CM5A-LA
24-02-2059,0.006,2040-2069,IPSL-CM5A-LA
25-02-2059,0,2040-2069,IPSL-CM5A-LA
26-02-2059,0,2040-2069,IPSL-CM5A-LA
27-02-2059,0.129,2040-2069,IPSL-CM5A-LA
28-02-2059,39.319,2040-2069,IPSL-CM5A-LA
01-03-2059,16.648,2040-2069,IPSL-CM5A-LA
02-03-2059,1.564,2040-2069,IPSL-CM5A-LA
03-03-2059,1.287,2040-2069,IPSL-CM5A-LA
04-03-2059,0.825,2040-2069,IPSL-CM5A-LA
05-03-2059,1.629,2040-2069,IPSL-CM5A-LA
06-03-2059,1.129,2040-2069,IPSL-CM5A-LA
07-03-2059,0.423,2040-2069,IPSL-CM5A-LA
08-03-2059,0.001,2040-2069,IPSL-CM5A-LA
09-03-2059,7.339,2040-2069,IPSL-CM5A-LA
10-03-2059,1.176,2040-2069,IPSL-CM5A-LA
11-03-2059,1.697,2040-2069,IPSL-CM5A-LA
12-03-2059,0.658,2040-2069,IPSL-CM5A-LA
13-03-2059,2.086,2040-2069,IPSL-CM5A-LA
14-03-2059,1.715,2040-2069,IPSL-CM5A-LA
15-03-2059,0.11,2040-2069,IPSL-CM5A-LA
16-03-2059,2.135,2040-2069,IPSL-CM5A-LA
17-03-2059,0,2040-2069,IPSL-CM5A-LA
18-03-2059,25.617,2040-2069,IPSL-CM5A-LA
19-03-2059,2.818,2040-2069,IPSL-CM5A-LA
20-03-2059,3.521,2040-2069,IPSL-CM5A-LA
21-03-2059,0.201,2040-2069,IPSL-CM5A-LA
22-03-2059,2.18,2040-2069,IPSL-CM5A-LA
23-03-2059,4.822,2040-2069,IPSL-CM5A-LA
24-03-2059,1.985,2040-2069,IPSL-CM5A-LA
25-03-2059,0.05,2040-2069,IPSL-CM5A-LA
26-03-2059,0,2040-2069,IPSL-CM5A-LA
27-03-2059,0.528,2040-2069,IPSL-CM5A-LA
28-03-2059,0.969,2040-2069,IPSL-CM5A-LA
29-03-2059,1.532,2040-2069,IPSL-CM5A-LA
30-03-2059,5.87,2040-2069,IPSL-CM5A-LA
31-03-2059,3.735,2040-2069,IPSL-CM5A-LA
01-04-2059,1.418,2040-2069,IPSL-CM5A-LA
02-04-2059,0,2040-2069,IPSL-CM5A-LA
03-04-2059,0.137,2040-2069,IPSL-CM5A-LA
04-04-2059,0.021,2040-2069,IPSL-CM5A-LA
05-04-2059,0.309,2040-2069,IPSL-CM5A-LA
06-04-2059,4.102,2040-2069,IPSL-CM5A-LA
07-04-2059,1.472,2040-2069,IPSL-CM5A-LA
08-04-2059,0.829,2040-2069,IPSL-CM5A-LA
09-04-2059,12.09,2040-2069,IPSL-CM5A-LA
10-04-2059,1.901,2040-2069,IPSL-CM5A-LA
11-04-2059,1.139,2040-2069,IPSL-CM5A-LA
12-04-2059,0,2040-2069,IPSL-CM5A-LA
13-04-2059,0.031,2040-2069,IPSL-CM5A-LA
14-04-2059,4.582,2040-2069,IPSL-CM5A-LA
15-04-2059,2.217,2040-2069,IPSL-CM5A-LA
16-04-2059,0.517,2040-2069,IPSL-CM5A-LA
17-04-2059,0,2040-2069,IPSL-CM5A-LA
18-04-2059,0,2040-2069,IPSL-CM5A-LA
19-04-2059,0.018,2040-2069,IPSL-CM5A-LA
20-04-2059,0.014,2040-2069,IPSL-CM5A-LA
21-04-2059,2.668,2040-2069,IPSL-CM5A-LA
22-04-2059,0,2040-2069,IPSL-CM5A-LA
23-04-2059,6.089,2040-2069,IPSL-CM5A-LA
24-04-2059,0.857,2040-2069,IPSL-CM5A-LA
25-04-2059,0.608,2040-2069,IPSL-CM5A-LA
26-04-2059,0,2040-2069,IPSL-CM5A-LA
27-04-2059,0,2040-2069,IPSL-CM5A-LA
28-04-2059,0.465,2040-2069,IPSL-CM5A-LA
29-04-2059,0.265,2040-2069,IPSL-CM5A-LA
30-04-2059,0.06,2040-2069,IPSL-CM5A-LA
01-05-2059,0.015,2040-2069,IPSL-CM5A-LA
02-05-2059,1.276,2040-2069,IPSL-CM5A-LA
03-05-2059,0.514,2040-2069,IPSL-CM5A-LA
04-05-2059,0.005,2040-2069,IPSL-CM5A-LA
05-05-2059,0.221,2040-2069,IPSL-CM5A-LA
06-05-2059,1.233,2040-2069,IPSL-CM5A-LA
07-05-2059,0,2040-2069,IPSL-CM5A-LA
08-05-2059,0,2040-2069,IPSL-CM5A-LA
09-05-2059,1.754,2040-2069,IPSL-CM5A-LA
10-05-2059,0.337,2040-2069,IPSL-CM5A-LA
11-05-2059,0,2040-2069,IPSL-CM5A-LA
12-05-2059,1.45,2040-2069,IPSL-CM5A-LA
13-05-2059,12.739,2040-2069,IPSL-CM5A-LA
14-05-2059,2.031,2040-2069,IPSL-CM5A-LA
15-05-2059,0.175,2040-2069,IPSL-CM5A-LA
16-05-2059,0,2040-2069,IPSL-CM5A-LA
17-05-2059,0,2040-2069,IPSL-CM5A-LA
18-05-2059,0,2040-2069,IPSL-CM5A-LA
19-05-2059,0.003,2040-2069,IPSL-CM5A-LA
20-05-2059,0,2040-2069,IPSL-CM5A-LA
21-05-2059,0.003,2040-2069,IPSL-CM5A-LA
22-05-2059,0.218,2040-2069,IPSL-CM5A-LA
